지점,일시,기온,강수량,풍속,습도,일조시간,적설량,지면온도,지중온도
108,2020-03-30 16:00,16.7,,3.1,20,1,,28,10.8
108,2020-03-30 17:00,16.4,,2.8,22,1,,22.6,11
108,2020-03-30 18:00,14.3,,4,30,1,,15.7,11.4
108,2020-03-30 19:00,11.9,,3.2,32,0.5,,11.3,11.6
108,2020-03-30 20:00,10.4,,3,31,,,9.2,11.8
108,2020-03-30 21:00,9.5,,2.3,33,,,7.7,11.9
108,2020-03-30 22:00,8.7,,1.2,36,,,6.7,12
108,2020-03-30 23:00,8.2,,2.2,41,,,6.4,11.9
108,2020-03-31 0:00,7.5,,1.8,46,,,5.6,12
108,2020-03-31 1:00,7,,1.1,47,,,4.4,11.9
108,2020-03-31 2:00,6.3,,0.1,48,,,3.8,11.8
108,2020-03-31 3:00,6.1,,1.4,46,,,3.4,11.7
108,2020-03-31 4:00,5.7,,0.9,46,,,2.7,11.5
108,2020-03-31 5:00,5.6,,1.8,52,,,3.1,11.4
108,2020-03-31 6:00,5.2,,0.7,55,,,2.4,11.2
108,2020-03-31 7:00,4.9,,1.2,53,0.1,,2.8,11.1
108,2020-03-31 8:00,6.4,,1,46,1,,5.8,10.9
108,2020-03-31 9:00,9.2,,1.2,40,1,,11.4,10.8
108,2020-03-31 10:00,12.6,,1.7,31,1,,19.5,10.7
108,2020-03-31 11:00,14.7,,1.7,24,1,,26.4,10.6
108,2020-03-31 12:00,16.4,,2.8,22,1,,31.4,10.5
108,2020-03-31 13:00,17.4,,1.9,19,1,,33.2,10.6
108,2020-03-31 14:00,18.5,,2,18,1,,33.2,10.7
108,2020-03-31 15:00,18.4,,3.2,22,1,,32.3,10.9
108,2020-03-31 16:00,17.5,,3.3,21,0.8,,26,11.1
108,2020-03-31 17:00,17,,3.4,23,1,,21.5,11.4
108,2020-03-31 18:00,15.3,,2.8,26,0.1,,16.2,11.6
108,2020-03-31 19:00,14,,2.9,28,0,,13.3,11.9
108,2020-03-31 20:00,13.1,,3.1,28,,,11.5,12
108,2020-03-31 21:00,12.8,,2,27,,,10.9,12.2
108,2020-03-31 22:00,12.3,,0.7,31,,,10.5,12.2
108,2020-03-31 23:00,11.9,,2.1,34,,,10.3,12.3
108,2020-04-01 0:00,11.6,,3.9,38,,,10,12.2
108,2020-04-01 1:00,11.3,,4.4,44,,,9.8,12.2
108,2020-04-01 2:00,11,,3.1,42,,,9.2,12.2
108,2020-04-01 3:00,11.1,,2.4,36,,,8.6,12.1
108,2020-04-01 4:00,10.6,,3.3,39,,,8.4,12
108,2020-04-01 5:00,10.1,,3.5,40,,,8.4,12
108,2020-04-01 6:00,9.7,,3.3,38,,,8.1,11.9
108,2020-04-01 7:00,9.4,,3.5,34,0,,8.4,11.8
108,2020-04-01 8:00,9.5,,4.3,33,0,,9.9,11.7
108,2020-04-01 9:00,10.4,,3.7,31,0,,12.7,11.7
108,2020-04-01 10:00,11.4,,4.4,29,0.1,,16.6,11.5
108,2020-04-01 11:00,13.2,,4,28,1,,22.3,11.5
108,2020-04-01 12:00,15,,3.3,26,1,,28.8,11.4
108,2020-04-01 13:00,16.9,,3.4,28,1,,32.2,11.4
108,2020-04-01 14:00,17.2,,4.3,25,1,,32.2,11.5
108,2020-04-01 15:00,16.7,,4.5,24,1,,30.6,11.6
108,2020-04-01 16:00,15.2,,6,21,1,,27.2,11.8
108,2020-04-01 17:00,14.3,,4.9,19,1,,21.6,12
108,2020-04-01 18:00,13.1,,4.6,18,1,,14.8,12.2
108,2020-04-01 19:00,12.3,,2.9,18,0.5,,11.1,12.4
108,2020-04-01 20:00,9.8,,4.8,47,,,10,12.5
108,2020-04-01 21:00,8.1,,5.1,54,,,8.2,12.6
108,2020-04-01 22:00,7.2,,3.7,54,,,6.9,12.6
108,2020-04-01 23:00,6.7,,1.3,55,,,5.8,12.6
108,2020-04-02 0:00,6,,1.1,58,,,4.5,12.6
108,2020-04-02 1:00,5.5,,1.2,58,,,4.1,12.5
108,2020-04-02 2:00,5.5,,1.1,58,,,3.7,12.4
108,2020-04-02 3:00,5,,0.1,61,,,3.2,12.3
108,2020-04-02 4:00,4.7,,0,60,,,2.4,12.2
108,2020-04-02 5:00,4,,1.3,65,,,2,12
108,2020-04-02 6:00,3.5,,1.8,68,,,2.1,11.9
108,2020-04-02 7:00,3.6,,1.6,67,0.4,,2.6,11.7
108,2020-04-02 8:00,5.4,,1.8,56,1,,5.5,11.5
108,2020-04-02 9:00,8.1,,0.6,49,1,,11.5,11.4
108,2020-04-02 10:00,10.3,,0,41,1,,19.4,11.2
108,2020-04-02 11:00,12.3,,2.6,33,1,,25.4,11.1
108,2020-04-02 12:00,14.1,,3.3,24,1,,30,11.1
108,2020-04-02 13:00,15,,4.3,27,1,,31.7,11.1
108,2020-04-02 14:00,15.4,,2.5,25,1,,32.9,11.2
108,2020-04-02 15:00,14.5,,4.4,19,1,,29.8,11.4
108,2020-04-02 16:00,14.2,,4.8,27,1,,26.2,11.6
108,2020-04-02 17:00,13.4,,4,18,1,,19.6,11.8
108,2020-04-02 18:00,12.4,,3,18,0.2,,14.8,12
108,2020-04-02 19:00,11.2,,3.7,26,0,,10.6,12.2
108,2020-04-02 20:00,10,,4,34,,,8.8,12.4
108,2020-04-02 21:00,9.4,,3.5,36,,,7.8,12.4
108,2020-04-02 22:00,8.6,,2.3,44,,,6.7,12.5
108,2020-04-02 23:00,8,,1.7,52,,,5.9,12.4
108,2020-04-03 0:00,7.2,,1,56,,,4.5,12.4
108,2020-04-03 1:00,6.9,,0.7,58,,,4,12.3
108,2020-04-03 2:00,6.1,,0.7,61,,,2.7,12.2
108,2020-04-03 3:00,5.9,,0.5,65,,,2.5,12.2
108,2020-04-03 4:00,6,,1.8,79,,,3.4,12
108,2020-04-03 5:00,5.4,,0.6,80,,,2.4,11.9
108,2020-04-03 6:00,6.1,,1.8,82,,,5.6,11.8
108,2020-04-03 7:00,6.5,,1.8,79,0,,6.8,11.6
108,2020-04-03 8:00,6.9,,2.2,72,0.1,,8.6,11.5
108,2020-04-03 9:00,8.6,,1.5,63,1,,12.6,11.3
108,2020-04-03 10:00,10.4,,1.8,53,1,,19.8,11.2
108,2020-04-03 11:00,12.1,,2.3,50,1,,26.6,11.2
108,2020-04-03 12:00,13.2,,3.7,40,1,,30.9,11.1
108,2020-04-03 13:00,15.3,,3.3,32,1,,34.7,11.2
108,2020-04-03 14:00,15.6,,3.6,25,1,,35.1,11.3
108,2020-04-03 15:00,16.1,,4.2,25,1,,33.4,11.5
108,2020-04-03 16:00,15.6,,4.7,28,1,,29.7,11.7
108,2020-04-03 17:00,14.5,,4.7,25,1,,22.8,11.9
108,2020-04-03 18:00,12.9,,4.8,36,1,,15.6,12.2
108,2020-04-03 19:00,11.4,,4.1,44,0.6,,11.5,12.5
108,2020-04-03 20:00,10.4,,3.4,47,,,9.5,12.6
108,2020-04-03 21:00,9.6,,2.1,49,,,8.3,12.7
108,2020-04-03 22:00,8.9,,2,59,,,7.5,12.8
108,2020-04-03 23:00,8.3,,3.2,64,,,7,12.8
108,2020-04-04 0:00,7.9,,2.5,70,,,6.6,12.7
108,2020-04-04 1:00,7.6,,2.6,74,,,6.2,12.7
108,2020-04-04 2:00,7.4,,2.5,77,,,5.8,12.6
108,2020-04-04 3:00,7.4,,2.6,80,,,5.8,12.5
108,2020-04-04 4:00,7.3,,2.6,80,,,5.6,12.3
108,2020-04-04 5:00,7.1,,2.4,80,,,5.5,12.2
108,2020-04-04 6:00,6.9,,2.2,84,,,5.5,12.2
108,2020-04-04 7:00,7,,1.3,83,0,,6.8,12.1
108,2020-04-04 8:00,7.7,,1.7,80,0,,8.8,12
108,2020-04-04 9:00,8.5,,3.8,53,0.8,,11.7,11.8
108,2020-04-04 10:00,9.9,,4.1,27,1,,19.5,11.7
108,2020-04-04 11:00,10.9,,3.6,21,1,,25.9,11.6
108,2020-04-04 12:00,11.6,,5,16,1,,30.6,11.6
108,2020-04-04 13:00,12.2,,5.3,15,1,,32.5,11.6
108,2020-04-04 14:00,12.5,,5.9,14,1,,32.9,11.8
108,2020-04-04 15:00,13,,4.3,13,1,,31.6,11.9
108,2020-04-04 16:00,12.1,,6.1,12,1,,27.3,12.1
108,2020-04-04 17:00,11.7,,5.9,11,1,,20.8,12.2
108,2020-04-04 18:00,10.7,,5.6,12,1,,13.4,12.5
108,2020-04-04 19:00,9.3,,2.9,13,0.6,,9.1,12.6
108,2020-04-04 20:00,8.4,,2.7,13,,,7,12.7
108,2020-04-04 21:00,7.8,,3.9,13,,,6,12.9
108,2020-04-04 22:00,6.9,,2.9,16,,,5,12.8
108,2020-04-04 23:00,6.1,,2.2,19,,,4.4,12.8
108,2020-04-05 0:00,5,,0.9,20,,,2.6,12.7
108,2020-04-05 1:00,4.2,,1.5,23,,,1.8,12.6
108,2020-04-05 2:00,4.1,,2.9,23,,,1.9,12.5
108,2020-04-05 3:00,3.3,,1.2,22,,,0.6,12.4
108,2020-04-05 4:00,3.4,,2,21,,,0.7,12.2
108,2020-04-05 5:00,2.9,,4.4,22,,,0.6,12.1
108,2020-04-05 6:00,2,,1.6,24,,,-0.3,11.9
108,2020-04-05 7:00,1.9,,2.8,25,0.5,,0.4,11.7
108,2020-04-05 8:00,3.3,,3.6,19,1,,3.2,11.5
108,2020-04-05 9:00,4.8,,3.3,17,1,,10.3,11.4
108,2020-04-05 10:00,6.4,,4.2,15,1,,18.6,11.2
108,2020-04-05 11:00,8.5,,2.7,14,1,,26.1,11.1
108,2020-04-05 12:00,9.9,,3.1,14,1,,30.9,11.1
108,2020-04-05 13:00,10.8,,4,14,1,,33.6,11
108,2020-04-05 14:00,12.2,,3.7,13,1,,34.6,11.1
108,2020-04-05 15:00,12.6,,3.3,14,1,,32.2,11.3
108,2020-04-05 16:00,13.5,,3,16,1,,29.4,11.5
108,2020-04-05 17:00,11.9,,4.8,29,1,,22.1,11.7
108,2020-04-05 18:00,11.5,,2.7,27,1,,14.9,11.9
108,2020-04-05 19:00,9.4,,3.6,38,0.6,,9.9,12.1
108,2020-04-05 20:00,8.4,,3.5,48,,,7.9,12.3
108,2020-04-05 21:00,7.4,,1.9,57,,,6.4,12.4
108,2020-04-05 22:00,6.7,,0.6,60,,,4.9,12.5
108,2020-04-05 23:00,6.1,,2.3,63,,,4,12.4
108,2020-04-06 0:00,5.9,,0.8,61,,,3.8,12.4
108,2020-04-06 1:00,5.6,,1.2,60,,,3,12.3
108,2020-04-06 2:00,5.1,,1.1,54,,,2.2,12.2
108,2020-04-06 3:00,4.7,,1.8,49,,,1.7,12.1
108,2020-04-06 4:00,4.2,,1,52,,,1.1,12
108,2020-04-06 5:00,3.4,,0,48,,,0.2,11.9
108,2020-04-06 6:00,3,,0,50,,,-0.1,11.8
108,2020-04-06 7:00,3.1,,1.3,52,0.5,,0.9,11.6
108,2020-04-06 8:00,4.9,,1.8,56,1,,4.4,11.4
108,2020-04-06 9:00,7.9,,1.5,47,1,,12.1,11.2
108,2020-04-06 10:00,10.5,,1.4,37,1,,21.3,11.1
108,2020-04-06 11:00,12.6,,2.4,28,1,,28.4,11
108,2020-04-06 12:00,14.2,,3.1,25,1,,33.3,11
108,2020-04-06 13:00,15.3,,2.5,22,1,,35.5,11
108,2020-04-06 14:00,15.8,,3.9,23,1,,35.9,11.1
108,2020-04-06 15:00,15.4,,4.6,21,1,,33,11.3
108,2020-04-06 16:00,14.7,,3.8,22,1,,27,11.5
108,2020-04-06 17:00,13.3,,4,23,1,,21.2,11.8
108,2020-04-06 18:00,11.8,,4.5,23,0.9,,14.9,12
108,2020-04-06 19:00,10.4,,5.7,27,0,,10.9,12.3
108,2020-04-06 20:00,9.6,,3,32,,,9.2,12.4
108,2020-04-06 21:00,9.3,,2.3,35,,,8.5,12.5
108,2020-04-06 22:00,9,,2.5,39,,,8.1,12.6
108,2020-04-06 23:00,8.5,,3.1,45,,,7.6,12.6
108,2020-04-07 0:00,8.1,,2.7,56,,,7.1,12.5
108,2020-04-07 1:00,7.7,,1.5,65,,,6.2,12.5
108,2020-04-07 2:00,7.3,,1.1,70,,,4.9,12.4
108,2020-04-07 3:00,6.7,,0.7,75,,,4.5,12.3
108,2020-04-07 4:00,6.3,,0.9,77,,,3.6,12.3
108,2020-04-07 5:00,6.1,,0.6,79,,,3.8,12.1
108,2020-04-07 6:00,7,,2.7,80,,,7.1,12.1
108,2020-04-07 7:00,7.1,,1.3,79,0,,7.1,11.9
108,2020-04-07 8:00,7.6,,2.6,77,0,,9.8,11.8
108,2020-04-07 9:00,8.5,,1.5,74,0,,13.2,11.7
108,2020-04-07 10:00,10.5,,2.2,65,0.7,,20.1,11.6
108,2020-04-07 11:00,12.5,,2.4,56,1,,26.6,11.5
108,2020-04-07 12:00,14.4,,2.5,48,1,,31.9,11.5
108,2020-04-07 13:00,16,,2.8,43,1,,34.4,11.6
108,2020-04-07 14:00,16.6,,3.6,41,1,,34.4,11.6
108,2020-04-07 15:00,16.6,,3.6,43,1,,33.1,11.8
108,2020-04-07 16:00,16.2,,3.5,38,1,,29.4,12
108,2020-04-07 17:00,15.3,,4.5,40,1,,23.9,12.3
108,2020-04-07 18:00,13.9,,4.7,46,1,,17,12.4
108,2020-04-07 19:00,11.9,,3.4,59,0.3,,12.5,12.6
108,2020-04-07 20:00,10.7,,3.7,55,,,10,12.8
108,2020-04-07 21:00,9.7,,2.4,54,,,8.3,12.9
108,2020-04-07 22:00,9.1,,2.5,51,,,7,13
108,2020-04-07 23:00,8.3,,2.2,47,,,5.7,13
108,2020-04-08 0:00,8.1,,2.6,33,,,5.2,13
108,2020-04-08 1:00,7.7,,2.6,31,,,4.5,12.9
108,2020-04-08 2:00,7.1,,2.6,34,,,4.1,12.8
108,2020-04-08 3:00,6.7,,2.8,34,,,3.6,12.7
108,2020-04-08 4:00,6.3,,1.9,38,,,3.3,12.6
108,2020-04-08 5:00,5.3,,2.1,41,,,2.4,12.5
108,2020-04-08 6:00,5.4,,2.6,42,,,2.3,12.3
108,2020-04-08 7:00,5.4,,2.8,42,0.6,,3.1,12.2
108,2020-04-08 8:00,6.6,,4.7,30,1,,5.6,12
108,2020-04-08 9:00,7.9,,4,26,1,,12.6,11.9
108,2020-04-08 10:00,9.6,,4.6,16,1,,20.8,11.8
108,2020-04-08 11:00,10.7,,5.4,15,1,,27,11.7
108,2020-04-08 12:00,11.3,,4.7,14,1,,31.8,11.6
108,2020-04-08 13:00,12.5,,3.9,14,1,,34.7,11.6
108,2020-04-08 14:00,13.2,,4.3,13,1,,35.7,11.7
108,2020-04-08 15:00,13.8,,3.7,13,1,,33.3,11.8
108,2020-04-08 16:00,14.1,,3.9,14,1,,29.9,12
108,2020-04-08 17:00,13.9,,4.1,16,1,,24.3,12.2
108,2020-04-08 18:00,13.1,,2.8,16,1,,16,12.4
108,2020-04-08 19:00,11.6,,3.6,20,0.7,,11,12.6
108,2020-04-08 20:00,10.5,,2.8,23,0,,8.7,12.7
108,2020-04-08 21:00,9.6,,3.5,27,,,7.6,12.8
108,2020-04-08 22:00,8.8,,3.3,29,,,6.7,12.8
108,2020-04-08 23:00,8.1,,3.1,31,,,6.1,12.8
108,2020-04-09 0:00,7.6,,3,32,,,5.3,12.9
108,2020-04-09 1:00,7.1,,2.3,32,,,4.6,12.8
108,2020-04-09 2:00,6.5,,3.4,34,,,4,12.7
108,2020-04-09 3:00,5.7,,0.9,38,,,3.1,12.6
108,2020-04-09 4:00,5.2,,1.8,40,,,2.9,12.4
108,2020-04-09 5:00,4.6,,1.1,44,,,2.3,12.4
108,2020-04-09 6:00,4.4,,0.7,47,,,1.9,12.2
108,2020-04-09 7:00,4.7,,2.1,50,0.3,,3.2,12.1
108,2020-04-09 8:00,6,,2.8,45,1,,6.6,11.9
108,2020-04-09 9:00,7,,3.8,41,1,,12.9,11.8
108,2020-04-09 10:00,9,,3.4,40,1,,21.3,11.2
108,2020-04-09 11:00,10,,4,37,1,,27.3,11.1
108,2020-04-09 12:00,11.4,,3.5,34,1,,32.2,11
108,2020-04-09 13:00,13,,4.2,30,1,,35.3,11
108,2020-04-09 14:00,13.9,,4.4,31,1,,35.4,11
108,2020-04-09 15:00,14.2,,4.8,35,1,,32.3,11.1
108,2020-04-09 16:00,13.8,,4.2,39,1,,28.9,11.2
108,2020-04-09 17:00,13,,4.7,42,1,,23.1,11.4
108,2020-04-09 18:00,12.1,,3.6,41,1,,15,11.5
108,2020-04-09 19:00,10.7,,3.3,42,0.5,,10.7,11.8
108,2020-04-09 20:00,9.7,,2.7,46,0,,8.6,11.9
108,2020-04-09 21:00,9,,2,55,,,7.5,12.1
108,2020-04-09 22:00,8.6,,2.5,62,,,7.6,12.2
108,2020-04-09 23:00,7.9,,1,64,,,6.2,12.2
108,2020-04-10 0:00,7.5,,1.6,66,,,5.3,12.2
108,2020-04-10 1:00,7.5,,2.3,63,,,5.4,12.2
108,2020-04-10 2:00,7.1,,2.1,64,,,5.1,12.1
108,2020-04-10 3:00,6.8,,1.9,66,,,4.4,12.1
108,2020-04-10 4:00,6.4,,2.2,68,,,4.2,12
108,2020-04-10 5:00,5.9,,2.4,68,,,3.7,11.9
108,2020-04-10 6:00,5.9,,3.1,66,,,3.8,11.8
108,2020-04-10 7:00,6,,2.6,67,0.2,,4.7,11.7
108,2020-04-10 8:00,7.9,,2.2,61,1,,9.2,11.6
108,2020-04-10 9:00,10.5,,2.1,54,1,,17.5,11.5
108,2020-04-10 10:00,12.3,,1.9,48,1,,25.8,11.4
108,2020-04-10 11:00,13.8,,2.6,43,1,,31.6,11.3
108,2020-04-10 12:00,14,,2.5,41,0.6,,27.6,11.3
108,2020-04-10 13:00,15.1,,1.6,36,0.7,,32.9,11.3
108,2020-04-10 14:00,15.4,,2.9,37,0.3,,37.1,11.3
108,2020-04-10 15:00,16.1,,2.8,34,0.9,,37.3,11.4
108,2020-04-10 16:00,16.3,,3.9,37,1,,35.8,11.6
108,2020-04-10 17:00,15.2,,3.2,41,1,,26.3,11.7
108,2020-04-10 18:00,13.2,,3.5,44,0.5,,17,11.9
108,2020-04-10 19:00,11.8,,3.6,45,0,,11.9,12.1
108,2020-04-10 20:00,10.9,,2.6,45,0,,9.7,12.3
108,2020-04-10 21:00,10.5,,1.7,49,,,8.7,12.5
108,2020-04-10 22:00,10,,1.7,56,,,8,12.6
108,2020-04-10 23:00,9.3,,2.4,65,,,8.3,12.6
108,2020-04-11 0:00,8.8,,2.2,67,,,7.7,12.6
108,2020-04-11 1:00,8.3,,1.8,69,,,6.6,12.6
108,2020-04-11 2:00,8,,1.9,72,,,6.8,12.6
108,2020-04-11 3:00,7.5,,1.9,72,,,5.6,12.5
108,2020-04-11 4:00,7.1,,1.9,74,,,4.9,12.5
108,2020-04-11 5:00,6.7,,1.5,79,,,4.6,12.4
108,2020-04-11 6:00,6.4,,1.9,83,,,4.5,12.3
108,2020-04-11 7:00,6.3,,1.2,83,0,,5.3,12.1
108,2020-04-11 8:00,7.1,,1.5,82,0.3,,9.4,12.1
108,2020-04-11 9:00,8.7,,1.9,74,0.8,,16,12
108,2020-04-11 10:00,10.6,,2.3,63,1,,23.6,11.9
108,2020-04-11 11:00,11.9,,3.6,57,1,,30.2,11.8
108,2020-04-11 12:00,13.2,,2.1,49,1,,32,11.9
108,2020-04-11 13:00,14.5,,2.9,46,1,,35,11.8
108,2020-04-11 14:00,15.1,,2.9,42,1,,35.4,11.8
108,2020-04-11 15:00,15.2,,3.3,39,0.8,,33.7,11.9
108,2020-04-11 16:00,14.8,,3.1,41,0.3,,28.1,12
108,2020-04-11 17:00,13.2,,3.6,50,0.1,,17.7,12.2
108,2020-04-11 18:00,12.4,,4.7,51,0.9,,15.7,12.3
108,2020-04-11 19:00,10.4,,3.9,53,0.6,,10.4,12.5
108,2020-04-11 20:00,9.4,,2.2,59,0,,8.2,12.7
108,2020-04-11 21:00,8.7,,2.6,66,,,7,12.7
108,2020-04-11 22:00,8,,2.6,73,,,6.3,12.8
108,2020-04-11 23:00,7.3,,1.4,75,,,5.5,12.8
108,2020-04-12 0:00,6.9,,1.1,76,,,4.9,12.8
108,2020-04-12 1:00,6.5,,1.9,78,,,4.4,12.8
108,2020-04-12 2:00,6.2,,1.4,81,,,4,12.7
108,2020-04-12 3:00,5.8,,0.3,83,,,3.5,12.6
108,2020-04-12 4:00,5.5,,0.5,85,,,3.2,12.5
108,2020-04-12 5:00,4.9,,1.8,83,,,2.9,12.4
108,2020-04-12 6:00,4.5,,1.9,84,,,2.5,12.3
108,2020-04-12 7:00,4.7,,2.3,84,0.2,,4.2,12.2
108,2020-04-12 8:00,7,,2.7,75,1,,9.6,12.1
108,2020-04-12 9:00,10.1,,3.7,60,1,,17,11.9
108,2020-04-12 10:00,13.1,,4,51,1,,25.2,11.8
108,2020-04-12 11:00,13.6,,5.9,45,0.7,,22.1,11.7
108,2020-04-12 12:00,14.6,,5.5,44,0.7,,25.8,11.7
108,2020-04-12 13:00,14.3,,7.3,47,0.2,,27.6,11.6
108,2020-04-12 14:00,15.1,,5.6,43,0.8,,30.6,11.7
108,2020-04-12 15:00,14.4,,4.9,44,0.1,,24.3,11.7
108,2020-04-12 16:00,14.7,,5,42,0.7,,27.6,11.8
108,2020-04-12 17:00,14.6,,6.3,39,1,,23.9,12
108,2020-04-12 18:00,13,,6,42,0.7,,14.5,12
108,2020-04-12 19:00,11.6,,3.9,46,0.2,,11,12.2
108,2020-04-12 20:00,10.6,,4.4,49,0,,9,12.3
108,2020-04-12 21:00,9.6,,5.1,55,,,7.8,12.5
108,2020-04-12 22:00,8.4,,4.1,57,,,6.1,12.5
108,2020-04-12 23:00,7.5,,3.6,59,,,5.3,12.5
108,2020-04-13 0:00,7.1,,4.4,57,,,5.9,12.5
108,2020-04-13 1:00,6.3,,2.8,54,,,4,12.5
108,2020-04-13 2:00,5.7,,3.2,57,,,3.2,12.4
108,2020-04-13 3:00,5.8,,4.6,60,,,3.1,12.4
108,2020-04-13 4:00,5.3,,2.2,61,,,2.4,12.2
108,2020-04-13 5:00,4.9,,2.9,60,,,2.1,12.2
108,2020-04-13 6:00,4.4,,2.3,61,,,2.1,12.1
108,2020-04-13 7:00,4.8,,2.6,63,0.5,,4.2,11.9
108,2020-04-13 8:00,6.4,,1.7,57,1,,10.8,11.8
108,2020-04-13 9:00,9.7,,2.4,45,1,,19.8,11.8
108,2020-04-13 10:00,12.1,,3.4,33,1,,26.7,11.6
108,2020-04-13 11:00,14.1,,3,31,1,,34.4,11.5
108,2020-04-13 12:00,16.2,,3.4,25,1,,40.3,11.4
108,2020-04-13 13:00,17.4,,3.6,22,1,,39.9,11.5
108,2020-04-13 14:00,18.3,,4,20,1,,38.2,11.5
108,2020-04-13 15:00,19.7,,4.9,18,1,,40.4,11.6
108,2020-04-13 16:00,20.3,,4.5,17,1,,36.8,11.8
108,2020-04-13 17:00,19.6,,3.5,17,1,,29.5,12
108,2020-04-13 18:00,18.9,,4.6,17,1,,18.5,12.2
108,2020-04-13 19:00,17,,2.7,18,0.7,,12.4,12.4
108,2020-04-13 20:00,14.8,,2.7,37,0,,10,12.6
108,2020-04-13 21:00,13.4,,2.7,40,,,8.5,12.8
108,2020-04-13 22:00,12.4,,2.6,43,,,7.4,12.9
108,2020-04-13 23:00,11.8,,1.7,45,,,6.6,12.9
108,2020-04-14 0:00,11,,0.6,49,,,5.5,13
108,2020-04-14 1:00,10.1,,1.5,54,,,4.8,13
108,2020-04-14 2:00,9.9,,1.5,60,,,4.8,12.9
108,2020-04-14 3:00,9.2,,0.4,64,,,4,12.9
108,2020-04-14 4:00,8.5,,1.6,68,,,3.8,12.8
108,2020-04-14 5:00,8,,0.7,73,,,3.3,12.7
108,2020-04-14 6:00,7.7,,0.9,77,0,,3.1,12.6
108,2020-04-14 7:00,7.8,,1,77,0.5,,5.1,12.5
108,2020-04-14 8:00,9.6,,1,69,1,,12.4,12.4
108,2020-04-14 9:00,11.7,,2.4,60,1,,21.4,12.2
108,2020-04-14 10:00,13.7,,2.6,50,1,,30.4,12.1
108,2020-04-14 11:00,15.8,,2.6,44,1,,37.6,12.1
108,2020-04-14 12:00,16.8,,3.6,37,1,,42.6,12
108,2020-04-14 13:00,18.4,,3,30,1,,45.5,12
108,2020-04-14 14:00,19.6,,3.7,28,1,,44.9,12.1
108,2020-04-14 15:00,18.9,,5,25,1,,40.5,12.2
108,2020-04-14 16:00,18.9,,3.4,26,1,,36,12.4
108,2020-04-14 17:00,17.9,,3.3,25,1,,28.8,12.6
108,2020-04-14 18:00,16.5,,3.5,30,1,,18.3,12.8
108,2020-04-14 19:00,14.5,,3,34,0.6,,12.8,13.1
108,2020-04-14 20:00,13.2,,3.1,36,0,,10.4,13.3
108,2020-04-14 21:00,12.4,,2.3,38,,,9,13.5
108,2020-04-14 22:00,11.7,,2.1,39,,,7.9,13.5
108,2020-04-14 23:00,11,,1.8,39,,,7,13.6
108,2020-04-15 0:00,10.4,,1.8,43,,,6.1,13.6
108,2020-04-15 1:00,10,,0.9,48,,,5.4,13.6
108,2020-04-15 2:00,9.1,,0.9,50,,,4.2,13.5
108,2020-04-15 3:00,8.5,,0.5,54,,,3.7,13.4
108,2020-04-15 4:00,8,,0,54,,,3.4,13.4
108,2020-04-15 5:00,7.7,,0.8,50,,,3.2,13.3
108,2020-04-15 6:00,7.3,,0.9,50,0,,2.9,13.1
108,2020-04-15 7:00,7.7,,1.3,52,0,,5.8,13
108,2020-04-15 8:00,9.1,,0.7,50,0.8,,12,12.9
108,2020-04-15 9:00,11.9,,0.8,47,1,,19.7,12.8
108,2020-04-15 10:00,14.5,,2,39,1,,29,12.6
108,2020-04-15 11:00,16.3,,2,34,1,,35.3,12.5
108,2020-04-15 12:00,17.6,,3.6,32,1,,36.6,12.5
108,2020-04-15 13:00,18.7,,3.4,29,1,,39.6,12.5
108,2020-04-15 14:00,19.4,,2.7,28,1,,38.7,12.5
108,2020-04-15 15:00,19.9,,3.7,27,1,,37.3,12.6
108,2020-04-15 16:00,19.2,,4.7,32,1,,32.4,12.8
108,2020-04-15 17:00,17.6,,5.4,29,1,,24,12.9
108,2020-04-15 18:00,16,,4.4,30,0.2,,17.7,13.1
108,2020-04-15 19:00,14.8,,3,33,0,,13.1,13.3
108,2020-04-15 20:00,13.7,,2,35,0,,10.6,13.4
108,2020-04-15 21:00,12.8,,1.2,34,,,9.2,13.6
108,2020-04-15 22:00,12.4,,1.9,38,,,9.1,13.6
108,2020-04-15 23:00,11.8,,1.3,42,,,8.2,13.7
108,2020-04-16 0:00,11.2,,1.8,44,,,7.3,13.7
108,2020-04-16 1:00,10.7,,1.1,46,,,6.5,13.7
108,2020-04-16 2:00,10.1,,0.8,45,,,5.3,13.6
108,2020-04-16 3:00,9.6,,1.1,44,,,4.7,13.5
108,2020-04-16 4:00,8.9,,2.8,45,,,4.7,13.5
108,2020-04-16 5:00,9.3,,2.9,53,,,5.5,13.4
108,2020-04-16 6:00,9.5,,3.5,55,0,,5.7,13.3
108,2020-04-16 7:00,10.1,,3.6,54,0.3,,7.7,13.2
108,2020-04-16 8:00,12,,3.1,49,1,,14,13.1
108,2020-04-16 9:00,14.3,,3.2,44,1,,22.1,12.9
108,2020-04-16 10:00,16.5,,3.1,38,1,,30.6,12.8
108,2020-04-16 11:00,18.4,,2.4,35,1,,37.5,12.8
108,2020-04-16 12:00,20.4,,2,32,1,,43.2,12.7
108,2020-04-16 13:00,21.6,,2.1,28,1,,45.4,12.7
108,2020-04-16 14:00,23,,2,26,1,,45.1,12.8
108,2020-04-16 15:00,23.2,,1.8,25,1,,41.6,12.9
108,2020-04-16 16:00,23.5,,2.1,24,1,,38,13.1
108,2020-04-16 17:00,23.1,,1.7,25,1,,30.4,13.3
